Code Status For :500,521,522,523,524,525,526,527,528,529,533,544,566,577,588	File Updated :03/07/2023
NPA	NXX	Use	OCN 	Company                                                     
500	567	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	568	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	569	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	570	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	571	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	572	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	573	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	574	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	575	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	576	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	577	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	578	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	579	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	580	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	581	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	582	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	583	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	584	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	585	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	586	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	587	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	588	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	589	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	590	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	591	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	592	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	593	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	594	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	595	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	596	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	597	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	598	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	599	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	600	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	601	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	602	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	603	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	604	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	605	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	606	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	607	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	608	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	609	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	610	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	611	AS	099G	T-MOBILE LICENSE LLC                                        
500	612	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	613	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	614	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	615	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	616	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	617	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	618	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	619	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	620	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	621	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	622	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	623	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	624	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	625	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	626	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	627	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	628	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	629	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	630	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	631	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	632	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	633	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	634	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	635	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	636	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	637	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	638	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	639	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	640	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	641	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	642	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	643	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	644	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	645	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	646	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	647	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	648	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	649	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	650	AS	5113	CONSOLIDATED COMM OF NO. NEW ENGLAND-NH                     
500	651	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	652	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	653	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	654	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	655	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	656	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	657	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	658	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	659	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	660	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	661	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	662	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	663	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	664	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	665	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	666	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	667	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	668	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	669	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	670	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	671	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	672	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	673	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	674	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	675	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	676	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	677	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	678	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	679	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	680	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	681	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	682	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	683	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	684	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	685	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	686	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	687	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	688	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	689	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	690	AS	5671	PILGRIM TELEPHONE, INC.                                     
500	691	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	692	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	693	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	694	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	695	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	696	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	697	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	698	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	699	AS	9104	VERIZON NEW YORK, INC.                                      
500	700	AS	543F	GREENFLY, LLC                                               
500	701	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	702	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	703	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	704	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	705	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	706	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	707	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	708	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	709	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	710	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	711	AS	099G	T-MOBILE LICENSE LLC                                        
500	712	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	713	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	714	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	715	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	716	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	717	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	718	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	719	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	720	AS	6664	SPRINT SPECTRUM, L.P.                                       
500	721	AS	6664	SPRINT SPECTRUM, L.P.                                       
500	722	AS	6664	SPRINT SPECTRUM, L.P.                                       
500	723	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	724	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	725	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	726	AS	6664	SPRINT SPECTRUM, L.P.                                       
500	727	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	728	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	729	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	730	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	731	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	732	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	733	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	734	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	735	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	736	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	737	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	738	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	739	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	740	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	741	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	742	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	743	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	744	AS	9085	CROSS CABLE TELEVISION, INC.                                
500	745	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	746	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	747	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	748	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	749	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	750	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	751	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
500	752	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	753	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	754	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	755	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	756	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	757	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	758	AS	5860	LIGHTSQUARED SUBSIDIARY LLC                                 
500	759	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	760	AS	5860	LIGHTSQUARED SUBSIDIARY LLC                                 
500	761	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	762	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	763	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	764	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	765	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	766	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	767	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	768	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	769	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	770	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	771	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	772	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	773	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	774	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	775	AS	099G	T-MOBILE LICENSE LLC                                        
500	776	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	777	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	778	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	779	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	780	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	781	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	782	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
500	783	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
